---------------
WORDS: formed treatment observed 

and RESULT ITEMS:
SCORE: 32.000000 | ITEM NUMBER 1 | ITEM ID: 1806507
SCORE: 12.000000 | ITEM NUMBER 757 | ITEM ID: 1625059
SCORE: 12.000000 | ITEM NUMBER 758 | ITEM ID: 1496170
SCORE: 12.000000 | ITEM NUMBER 759 | ITEM ID: 1845827
SCORE: 12.000000 | ITEM NUMBER 760 | ITEM ID: 2153551
SCORE: 12.000000 | ITEM NUMBER 761 | ITEM ID: 317029
SCORE: 12.000000 | ITEM NUMBER 762 | ITEM ID: 368549
SCORE: 12.000000 | ITEM NUMBER 763 | ITEM ID: 1155131
SCORE: 12.000000 | ITEM NUMBER 764 | ITEM ID: 2393454
SCORE: 12.000000 | ITEM NUMBER 765 | ITEM ID: 1708052
SCORE: 12.000000 | ITEM NUMBER 766 | ITEM ID: 2104170
SCORE: 12.000000 | ITEM NUMBER 767 | ITEM ID: 237619
SCORE: 12.000000 | ITEM NUMBER 768 | ITEM ID: 1659229
SCORE: 12.000000 | ITEM NUMBER 769 | ITEM ID: 649180
SCORE: 12.000000 | ITEM NUMBER 770 | ITEM ID: 371707
SCORE: 12.000000 | ITEM NUMBER 771 | ITEM ID: 2001351
SCORE: 12.000000 | ITEM NUMBER 772 | ITEM ID: 236006
SCORE: 12.000000 | ITEM NUMBER 773 | ITEM ID: 2353891
SCORE: 12.000000 | ITEM NUMBER 774 | ITEM ID: 2104227
SCORE: 12.000000 | ITEM NUMBER 775 | ITEM ID: 1841522
SCORE: 12.000000 | ITEM NUMBER 776 | ITEM ID: 2118672
SCORE: 12.000000 | ITEM NUMBER 777 | ITEM ID: 1893006
SCORE: 12.000000 | ITEM NUMBER 778 | ITEM ID: 1513721
SCORE: 12.000000 | ITEM NUMBER 779 | ITEM ID: 88054
SCORE: 12.000000 | ITEM NUMBER 780 | ITEM ID: 932280
SCORE: 12.000000 | ITEM NUMBER 781 | ITEM ID: 1501487
SCORE: 12.000000 | ITEM NUMBER 782 | ITEM ID: 2154549
SCORE: 12.000000 | ITEM NUMBER 783 | ITEM ID: 1835297
SCORE: 12.000000 | ITEM NUMBER 784 | ITEM ID: 934511
SCORE: 12.000000 | ITEM NUMBER 785 | ITEM ID: 1894367
SCORE: 12.000000 | ITEM NUMBER 786 | ITEM ID: 1518602
SCORE: 12.000000 | ITEM NUMBER 787 | ITEM ID: 116234
SCORE: 12.000000 | ITEM NUMBER 788 | ITEM ID: 932777
SCORE: 12.000000 | ITEM NUMBER 789 | ITEM ID: 2076296
SCORE: 12.000000 | ITEM NUMBER 790 | ITEM ID: 1537886
SCORE: 12.000000 | ITEM NUMBER 791 | ITEM ID: 1828915
SCORE: 12.000000 | ITEM NUMBER 792 | ITEM ID: 936864
SCORE: 12.000000 | ITEM NUMBER 793 | ITEM ID: 1399011
SCORE: 12.000000 | ITEM NUMBER 794 | ITEM ID: 2040516
SCORE: 12.000000 | ITEM NUMBER 795 | ITEM ID: 120863
SCORE: 12.000000 | ITEM NUMBER 796 | ITEM ID: 945979
SCORE: 12.000000 | ITEM NUMBER 797 | ITEM ID: 2289297
SCORE: 12.000000 | ITEM NUMBER 798 | ITEM ID: 1257403
SCORE: 12.000000 | ITEM NUMBER 799 | ITEM ID: 1816120
SCORE: 12.000000 | ITEM NUMBER 800 | ITEM ID: 1837402
SCORE: 12.000000 | ITEM NUMBER 801 | ITEM ID: 216614
SCORE: 12.000000 | ITEM NUMBER 802 | ITEM ID: 1774552
SCORE: 12.000000 | ITEM NUMBER 803 | ITEM ID: 160252
SCORE: 12.000000 | ITEM NUMBER 804 | ITEM ID: 1226454
SCORE: 12.000000 | ITEM NUMBER 805 | ITEM ID: 2291270
SCORE: 12.000000 | ITEM NUMBER 806 | ITEM ID: 1765045
SCORE: 12.000000 | ITEM NUMBER 807 | ITEM ID: 1823742
SCORE: 12.000000 | ITEM NUMBER 808 | ITEM ID: 1839606
SCORE: 12.000000 | ITEM NUMBER 809 | ITEM ID: 1060894
SCORE: 12.000000 | ITEM NUMBER 810 | ITEM ID: 972606
SCORE: 12.000000 | ITEM NUMBER 811 | ITEM ID: 739659
SCORE: 12.000000 | ITEM NUMBER 812 | ITEM ID: 1672946
SCORE: 12.000000 | ITEM NUMBER 813 | ITEM ID: 456974
SCORE: 12.000000 | ITEM NUMBER 814 | ITEM ID: 660150
SCORE: 12.000000 | ITEM NUMBER 815 | ITEM ID: 1060318
SCORE: 12.000000 | ITEM NUMBER 816 | ITEM ID: 563661
SCORE: 12.000000 | ITEM NUMBER 817 | ITEM ID: 1347560
SCORE: 12.000000 | ITEM NUMBER 818 | ITEM ID: 699689
SCORE: 12.000000 | ITEM NUMBER 819 | ITEM ID: 1140759
SCORE: 12.000000 | ITEM NUMBER 820 | ITEM ID: 1214990
SCORE: 12.000000 | ITEM NUMBER 821 | ITEM ID: 1213332
SCORE: 12.000000 | ITEM NUMBER 822 | ITEM ID: 701679
SCORE: 12.000000 | ITEM NUMBER 823 | ITEM ID: 1342256
SCORE: 12.000000 | ITEM NUMBER 824 | ITEM ID: 1242919
SCORE: 12.000000 | ITEM NUMBER 825 | ITEM ID: 1362361
SCORE: 12.000000 | ITEM NUMBER 826 | ITEM ID: 1080466
SCORE: 12.000000 | ITEM NUMBER 827 | ITEM ID: 1119952
SCORE: 12.000000 | ITEM NUMBER 828 | ITEM ID: 1199875
SCORE: 12.000000 | ITEM NUMBER 829 | ITEM ID: 1215303
SCORE: 12.000000 | ITEM NUMBER 830 | ITEM ID: 1124940
SCORE: 12.000000 | ITEM NUMBER 831 | ITEM ID: 1350503
SCORE: 12.000000 | ITEM NUMBER 832 | ITEM ID: 1249724
SCORE: 12.000000 | ITEM NUMBER 833 | ITEM ID: 2353913
SCORE: 12.000000 | ITEM NUMBER 834 | ITEM ID: 1126562
SCORE: 12.000000 | ITEM NUMBER 835 | ITEM ID: 1981695
SCORE: 12.000000 | ITEM NUMBER 836 | ITEM ID: 1841299
SCORE: 12.000000 | ITEM NUMBER 837 | ITEM ID: 1201599
SCORE: 12.000000 | ITEM NUMBER 838 | ITEM ID: 1126693
SCORE: 12.000000 | ITEM NUMBER 839 | ITEM ID: 2344861
SCORE: 12.000000 | ITEM NUMBER 840 | ITEM ID: 1673284
SCORE: 12.000000 | ITEM NUMBER 841 | ITEM ID: 645279
SCORE: 12.000000 | ITEM NUMBER 842 | ITEM ID: 1126962
SCORE: 12.000000 | ITEM NUMBER 843 | ITEM ID: 1432055
SCORE: 12.000000 | ITEM NUMBER 844 | ITEM ID: 1253655
SCORE: 12.000000 | ITEM NUMBER 845 | ITEM ID: 539837
SCORE: 12.000000 | ITEM NUMBER 846 | ITEM ID: 1117970
SCORE: 12.000000 | ITEM NUMBER 847 | ITEM ID: 1695985
SCORE: 12.000000 | ITEM NUMBER 848 | ITEM ID: 2343035
SCORE: 12.000000 | ITEM NUMBER 849 | ITEM ID: 497007
SCORE: 12.000000 | ITEM NUMBER 850 | ITEM ID: 1122618
SCORE: 12.000000 | ITEM NUMBER 851 | ITEM ID: 1965568
SCORE: 12.000000 | ITEM NUMBER 852 | ITEM ID: 1817969
SCORE: 12.000000 | ITEM NUMBER 853 | ITEM ID: 1198977
SCORE: 12.000000 | ITEM NUMBER 854 | ITEM ID: 1975086
SCORE: 12.000000 | ITEM NUMBER 855 | ITEM ID: 1215140
SCORE: 12.000000 | ITEM NUMBER 856 | ITEM ID: 2363057
SCORE: 12.000000 | ITEM NUMBER 857 | ITEM ID: 540691
SCORE: 12.000000 | ITEM NUMBER 858 | ITEM ID: 316274
SCORE: 12.000000 | ITEM NUMBER 859 | ITEM ID: 315444
SCORE: 12.000000 | ITEM NUMBER 860 | ITEM ID: 1360579
SCORE: 12.000000 | ITEM NUMBER 861 | ITEM ID: 2516286
SCORE: 12.000000 | ITEM NUMBER 862 | ITEM ID: 316856
SCORE: 12.000000 | ITEM NUMBER 863 | ITEM ID: 1248525
SCORE: 12.000000 | ITEM NUMBER 864 | ITEM ID: 616203
SCORE: 12.000000 | ITEM NUMBER 865 | ITEM ID: 1692097
SCORE: 12.000000 | ITEM NUMBER 866 | ITEM ID: 317077
SCORE: 12.000000 | ITEM NUMBER 867 | ITEM ID: 315948
SCORE: 12.000000 | ITEM NUMBER 868 | ITEM ID: 1340434
SCORE: 12.000000 | ITEM NUMBER 869 | ITEM ID: 1400847
SCORE: 12.000000 | ITEM NUMBER 870 | ITEM ID: 323825
SCORE: 12.000000 | ITEM NUMBER 871 | ITEM ID: 1034176
SCORE: 12.000000 | ITEM NUMBER 872 | ITEM ID: 1026176
SCORE: 12.000000 | ITEM NUMBER 873 | ITEM ID: 1209559
SCORE: 12.000000 | ITEM NUMBER 874 | ITEM ID: 649535
SCORE: 12.000000 | ITEM NUMBER 875 | ITEM ID: 316065
SCORE: 12.000000 | ITEM NUMBER 876 | ITEM ID: 1318138
SCORE: 12.000000 | ITEM NUMBER 877 | ITEM ID: 1837994
SCORE: 12.000000 | ITEM NUMBER 878 | ITEM ID: 1441339
SCORE: 12.000000 | ITEM NUMBER 879 | ITEM ID: 1036418
SCORE: 12.000000 | ITEM NUMBER 880 | ITEM ID: 1027314
SCORE: 12.000000 | ITEM NUMBER 881 | ITEM ID: 934414
SCORE: 12.000000 | ITEM NUMBER 882 | ITEM ID: 1441775
SCORE: 12.000000 | ITEM NUMBER 883 | ITEM ID: 316282
SCORE: 12.000000 | ITEM NUMBER 884 | ITEM ID: 1029012
SCORE: 12.000000 | ITEM NUMBER 885 | ITEM ID: 1819695
SCORE: 12.000000 | ITEM NUMBER 886 | ITEM ID: 1929362
SCORE: 12.000000 | ITEM NUMBER 887 | ITEM ID: 2208762
SCORE: 12.000000 | ITEM NUMBER 888 | ITEM ID: 1040365
SCORE: 12.000000 | ITEM NUMBER 889 | ITEM ID: 1844724
SCORE: 12.000000 | ITEM NUMBER 890 | ITEM ID: 1322671
SCORE: 12.000000 | ITEM NUMBER 891 | ITEM ID: 320996
SCORE: 12.000000 | ITEM NUMBER 892 | ITEM ID: 1886768
SCORE: 12.000000 | ITEM NUMBER 893 | ITEM ID: 1824140
SCORE: 12.000000 | ITEM NUMBER 894 | ITEM ID: 1895041
SCORE: 12.000000 | ITEM NUMBER 895 | ITEM ID: 648279
SCORE: 12.000000 | ITEM NUMBER 896 | ITEM ID: 1822628
SCORE: 12.000000 | ITEM NUMBER 897 | ITEM ID: 1830495
SCORE: 12.000000 | ITEM NUMBER 898 | ITEM ID: 1814221
SCORE: 12.000000 | ITEM NUMBER 899 | ITEM ID: 688602
SCORE: 12.000000 | ITEM NUMBER 900 | ITEM ID: 1352470
SCORE: 12.000000 | ITEM NUMBER 901 | ITEM ID: 1026956
SCORE: 12.000000 | ITEM NUMBER 902 | ITEM ID: 1365659
SCORE: 12.000000 | ITEM NUMBER 903 | ITEM ID: 690708
SCORE: 12.000000 | ITEM NUMBER 904 | ITEM ID: 1837765
SCORE: 12.000000 | ITEM NUMBER 905 | ITEM ID: 694937
SCORE: 12.000000 | ITEM NUMBER 906 | ITEM ID: 232794
SCORE: 12.000000 | ITEM NUMBER 907 | ITEM ID: 699832
SCORE: 12.000000 | ITEM NUMBER 908 | ITEM ID: 1839469
SCORE: 12.000000 | ITEM NUMBER 909 | ITEM ID: 2404077
SCORE: 12.000000 | ITEM NUMBER 910 | ITEM ID: 1842327
SCORE: 12.000000 | ITEM NUMBER 911 | ITEM ID: 933981
SCORE: 12.000000 | ITEM NUMBER 912 | ITEM ID: 1823918
SCORE: 12.000000 | ITEM NUMBER 913 | ITEM ID: 934031
SCORE: 12.000000 | ITEM NUMBER 914 | ITEM ID: 934032
SCORE: 11.000000 | ITEM NUMBER 915 | ITEM ID: 2207860
SCORE: 10.000000 | ITEM NUMBER 916 | ITEM ID: 2077137
SCORE: 10.000000 | ITEM NUMBER 917 | ITEM ID: 941966
SCORE: 10.000000 | ITEM NUMBER 918 | ITEM ID: 1824285
SCORE: 10.000000 | ITEM NUMBER 919 | ITEM ID: 1081680
SCORE: 10.000000 | ITEM NUMBER 920 | ITEM ID: 650721
SCORE: 10.000000 | ITEM NUMBER 921 | ITEM ID: 1409436
SCORE: 10.000000 | ITEM NUMBER 922 | ITEM ID: 1711503
SCORE: 10.000000 | ITEM NUMBER 923 | ITEM ID: 2238103
SCORE: 10.000000 | ITEM NUMBER 924 | ITEM ID: 330274
SCORE: 10.000000 | ITEM NUMBER 925 | ITEM ID: 332162
SCORE: 10.000000 | ITEM NUMBER 926 | ITEM ID: 1220138
SCORE: 10.000000 | ITEM NUMBER 927 | ITEM ID: 648860
SCORE: 10.000000 | ITEM NUMBER 928 | ITEM ID: 1258222
SCORE: 10.000000 | ITEM NUMBER 929 | ITEM ID: 1250282
SCORE: 10.000000 | ITEM NUMBER 930 | ITEM ID: 343087
SCORE: 10.000000 | ITEM NUMBER 931 | ITEM ID: 563647
SCORE: 10.000000 | ITEM NUMBER 932 | ITEM ID: 2285380
SCORE: 10.000000 | ITEM NUMBER 933 | ITEM ID: 1281312
SCORE: 10.000000 | ITEM NUMBER 934 | ITEM ID: 2336891
SCORE: 10.000000 | ITEM NUMBER 935 | ITEM ID: 1931693
SCORE: 10.000000 | ITEM NUMBER 936 | ITEM ID: 2346301
SCORE: 10.000000 | ITEM NUMBER 937 | ITEM ID: 1620229
SCORE: 10.000000 | ITEM NUMBER 938 | ITEM ID: 326160
SCORE: 10.000000 | ITEM NUMBER 939 | ITEM ID: 2080201
SCORE: 10.000000 | ITEM NUMBER 940 | ITEM ID: 1363931
SCORE: 10.000000 | ITEM NUMBER 941 | ITEM ID: 1772324
SCORE: 10.000000 | ITEM NUMBER 942 | ITEM ID: 410888
SCORE: 10.000000 | ITEM NUMBER 943 | ITEM ID: 1127540
SCORE: 10.000000 | ITEM NUMBER 944 | ITEM ID: 1818508
SCORE: 10.000000 | ITEM NUMBER 945 | ITEM ID: 2207523
SCORE: 10.000000 | ITEM NUMBER 946 | ITEM ID: 521126
SCORE: 10.000000 | ITEM NUMBER 947 | ITEM ID: 262630
SCORE: 10.000000 | ITEM NUMBER 948 | ITEM ID: 1156570
SCORE: 10.000000 | ITEM NUMBER 949 | ITEM ID: 2214158
SCORE: 10.000000 | ITEM NUMBER 950 | ITEM ID: 1767829
SCORE: 10.000000 | ITEM NUMBER 951 | ITEM ID: 1168248
SCORE: 10.000000 | ITEM NUMBER 952 | ITEM ID: 1140941
SCORE: 10.000000 | ITEM NUMBER 953 | ITEM ID: 1926237
SCORE: 10.000000 | ITEM NUMBER 954 | ITEM ID: 1485532
SCORE: 10.000000 | ITEM NUMBER 955 | ITEM ID: 1364473
SCORE: 10.000000 | ITEM NUMBER 956 | ITEM ID: 1114112
SCORE: 10.000000 | ITEM NUMBER 957 | ITEM ID: 691985
SCORE: 10.000000 | ITEM NUMBER 958 | ITEM ID: 1731879
SCORE: 10.000000 | ITEM NUMBER 959 | ITEM ID: 1121815
SCORE: 10.000000 | ITEM NUMBER 960 | ITEM ID: 1842192
SCORE: 10.000000 | ITEM NUMBER 961 | ITEM ID: 2026428
SCORE: 10.000000 | ITEM NUMBER 962 | ITEM ID: 2341630
SCORE: 10.000000 | ITEM NUMBER 963 | ITEM ID: 2449156
SCORE: 9.000000 | ITEM NUMBER 964 | ITEM ID: 1821419
SCORE: 9.000000 | ITEM NUMBER 965 | ITEM ID: 2282063
SCORE: 9.000000 | ITEM NUMBER 966 | ITEM ID: 1821254
SCORE: 9.000000 | ITEM NUMBER 967 | ITEM ID: 1405617
SCORE: 9.000000 | ITEM NUMBER 968 | ITEM ID: 1997528
SCORE: 9.000000 | ITEM NUMBER 969 | ITEM ID: 409928
SCORE: 9.000000 | ITEM NUMBER 970 | ITEM ID: 1785186
SCORE: 9.000000 | ITEM NUMBER 971 | ITEM ID: 1125217
SCORE: 9.000000 | ITEM NUMBER 972 | ITEM ID: 1298542
SCORE: 9.000000 | ITEM NUMBER 973 | ITEM ID: 2478842
SCORE: 9.000000 | ITEM NUMBER 974 | ITEM ID: 485739
SCORE: 9.000000 | ITEM NUMBER 975 | ITEM ID: 332011
SCORE: 9.000000 | ITEM NUMBER 976 | ITEM ID: 1272956
SCORE: 9.000000 | ITEM NUMBER 977 | ITEM ID: 1767252
SCORE: 9.000000 | ITEM NUMBER 978 | ITEM ID: 1394928
SCORE: 9.000000 | ITEM NUMBER 979 | ITEM ID: 2165254
SCORE: 9.000000 | ITEM NUMBER 980 | ITEM ID: 1366269
SCORE: 8.000000 | ITEM NUMBER 981 | ITEM ID: 331571
SCORE: 8.000000 | ITEM NUMBER 982 | ITEM ID: 2503608
SCORE: 8.000000 | ITEM NUMBER 983 | ITEM ID: 2398638
SCORE: 8.000000 | ITEM NUMBER 984 | ITEM ID: 776064
SCORE: 8.000000 | ITEM NUMBER 985 | ITEM ID: 953764
SCORE: 8.000000 | ITEM NUMBER 986 | ITEM ID: 961380
SCORE: 8.000000 | ITEM NUMBER 987 | ITEM ID: 895546
SCORE: 8.000000 | ITEM NUMBER 988 | ITEM ID: 959886
SCORE: 8.000000 | ITEM NUMBER 989 | ITEM ID: 961300
SCORE: 8.000000 | ITEM NUMBER 990 | ITEM ID: 2655056
SCORE: 8.000000 | ITEM NUMBER 991 | ITEM ID: 1486034
SCORE: 8.000000 | ITEM NUMBER 992 | ITEM ID: 1270602
SCORE: 8.000000 | ITEM NUMBER 993 | ITEM ID: 1781882
SCORE: 8.000000 | ITEM NUMBER 994 | ITEM ID: 954424
SCORE: 8.000000 | ITEM NUMBER 995 | ITEM ID: 959956
SCORE: 8.000000 | ITEM NUMBER 996 | ITEM ID: 960590
SCORE: 8.000000 | ITEM NUMBER 997 | ITEM ID: 338709
SCORE: 8.000000 | ITEM NUMBER 998 | ITEM ID: 1887654
SCORE: 8.000000 | ITEM NUMBER 999 | ITEM ID: 1810281
SCORE: 8.000000 | ITEM NUMBER 1000 | ITEM ID: 962176
SCORE: 8.000000 | ITEM NUMBER 1001 | ITEM ID: 411075
SCORE: 8.000000 | ITEM NUMBER 1002 | ITEM ID: 957166
SCORE: 8.000000 | ITEM NUMBER 1003 | ITEM ID: 1051601
SCORE: 8.000000 | ITEM NUMBER 1004 | ITEM ID: 1823027
SCORE: 8.000000 | ITEM NUMBER 1005 | ITEM ID: 949553
SCORE: 8.000000 | ITEM NUMBER 1006 | ITEM ID: 431362
SCORE: 8.000000 | ITEM NUMBER 1007 | ITEM ID: 2655036
SCORE: 8.000000 | ITEM NUMBER 1008 | ITEM ID: 2081035
SCORE: 8.000000 | ITEM NUMBER 1009 | ITEM ID: 1888268
SCORE: 8.000000 | ITEM NUMBER 1010 | ITEM ID: 310598
SCORE: 7.000000 | ITEM NUMBER 1011 | ITEM ID: 949323
SCORE: 7.000000 | ITEM NUMBER 1012 | ITEM ID: 1767248
SCORE: 7.000000 | ITEM NUMBER 1013 | ITEM ID: 768436
SCORE: 7.000000 | ITEM NUMBER 1014 | ITEM ID: 960135
SCORE: 7.000000 | ITEM NUMBER 1015 | ITEM ID: 2081824
SCORE: 7.000000 | ITEM NUMBER 1016 | ITEM ID: 957213
SCORE: 7.000000 | ITEM NUMBER 1017 | ITEM ID: 962223
SCORE: 7.000000 | ITEM NUMBER 1018 | ITEM ID: 957413
SCORE: 7.000000 | ITEM NUMBER 1019 | ITEM ID: 2475790
SCORE: 7.000000 | ITEM NUMBER 1020 | ITEM ID: 958967
SCORE: 7.000000 | ITEM NUMBER 1021 | ITEM ID: 760705
SCORE: 7.000000 | ITEM NUMBER 1022 | ITEM ID: 637937
SCORE: 7.000000 | ITEM NUMBER 1023 | ITEM ID: 761447
SCORE: 7.000000 | ITEM NUMBER 1024 | ITEM ID: 2081187
SCORE: 7.000000 | ITEM NUMBER 1025 | ITEM ID: 306285
SCORE: 6.000000 | ITEM NUMBER 1026 | ITEM ID: 2665854
SCORE: 6.000000 | ITEM NUMBER 1027 | ITEM ID: 767600
SCORE: 6.000000 | ITEM NUMBER 1028 | ITEM ID: 1830106
SCORE: 6.000000 | ITEM NUMBER 1029 | ITEM ID: 766809
SCORE: 6.000000 | ITEM NUMBER 1030 | ITEM ID: 765558
SCORE: 6.000000 | ITEM NUMBER 1031 | ITEM ID: 768227
SCORE: 6.000000 | ITEM NUMBER 1032 | ITEM ID: 782759
SCORE: 6.000000 | ITEM NUMBER 1033 | ITEM ID: 961259
SCORE: 5.000000 | ITEM NUMBER 1034 | ITEM ID: 761732
SCORE: 5.000000 | ITEM NUMBER 1035 | ITEM ID: 2681363
SCORE: 5.000000 | ITEM NUMBER 1036 | ITEM ID: 2604376
SCORE: 5.000000 | ITEM NUMBER 1037 | ITEM ID: 761798
SCORE: 5.000000 | ITEM NUMBER 1038 | ITEM ID: 2507697
SCORE: 5.000000 | ITEM NUMBER 1039 | ITEM ID: 2205052
SCORE: 5.000000 | ITEM NUMBER 1040 | ITEM ID: 253038
SCORE: 5.000000 | ITEM NUMBER 1041 | ITEM ID: 210152
---------------
---------------
WORDS: ranking column second 

and RESULT ITEMS:
SCORE: 16.000000 | ITEM NUMBER 1 | ITEM ID: 2280087
---------------
---------------
WORDS: input provided household 

and RESULT ITEMS:
SCORE: 24.000000 | ITEM NUMBER 1 | ITEM ID: 1313526
SCORE: 24.000000 | ITEM NUMBER 2 | ITEM ID: 1545816
SCORE: 19.000000 | ITEM NUMBER 3 | ITEM ID: 775157
SCORE: 19.000000 | ITEM NUMBER 4 | ITEM ID: 1270516
SCORE: 19.000000 | ITEM NUMBER 5 | ITEM ID: 1296318
SCORE: 16.000000 | ITEM NUMBER 6 | ITEM ID: 704978
SCORE: 13.000000 | ITEM NUMBER 7 | ITEM ID: 1526083
SCORE: 13.000000 | ITEM NUMBER 8 | ITEM ID: 1243334
SCORE: 13.000000 | ITEM NUMBER 9 | ITEM ID: 500193
SCORE: 8.000000 | ITEM NUMBER 10 | ITEM ID: 495051
---------------
---------------
WORDS: sites convey immersed 

and RESULT ITEMS:
---------------
---------------
WORDS: checked element promising 

and RESULT ITEMS:
SCORE: 24.000000 | ITEM NUMBER 1 | ITEM ID: 2108917
SCORE: 19.000000 | ITEM NUMBER 2 | ITEM ID: 1135041
SCORE: 19.000000 | ITEM NUMBER 3 | ITEM ID: 588598
SCORE: 19.000000 | ITEM NUMBER 4 | ITEM ID: 1135181
SCORE: 19.000000 | ITEM NUMBER 5 | ITEM ID: 2459720
SCORE: 8.000000 | ITEM NUMBER 6 | ITEM ID: 1496514
---------------
---------------
WORDS: methods forecasts model 

and RESULT ITEMS:
SCORE: 42.000000 | ITEM NUMBER 1 | ITEM ID: 2481819
SCORE: 36.000000 | ITEM NUMBER 2 | ITEM ID: 862317
SCORE: 36.000000 | ITEM NUMBER 3 | ITEM ID: 1561777
SCORE: 28.000000 | ITEM NUMBER 4 | ITEM ID: 30632
SCORE: 28.000000 | ITEM NUMBER 5 | ITEM ID: 2439723
SCORE: 28.000000 | ITEM NUMBER 6 | ITEM ID: 241837
SCORE: 25.000000 | ITEM NUMBER 7 | ITEM ID: 635695
SCORE: 24.000000 | ITEM NUMBER 8 | ITEM ID: 1905874
SCORE: 24.000000 | ITEM NUMBER 9 | ITEM ID: 1064954
SCORE: 24.000000 | ITEM NUMBER 10 | ITEM ID: 2301731
SCORE: 24.000000 | ITEM NUMBER 11 | ITEM ID: 1065212
SCORE: 24.000000 | ITEM NUMBER 12 | ITEM ID: 2316704
SCORE: 24.000000 | ITEM NUMBER 13 | ITEM ID: 1186419
SCORE: 24.000000 | ITEM NUMBER 14 | ITEM ID: 2441375
SCORE: 19.000000 | ITEM NUMBER 15 | ITEM ID: 64102
SCORE: 19.000000 | ITEM NUMBER 16 | ITEM ID: 2316894
SCORE: 19.000000 | ITEM NUMBER 17 | ITEM ID: 911663
SCORE: 19.000000 | ITEM NUMBER 18 | ITEM ID: 2317102
SCORE: 19.000000 | ITEM NUMBER 19 | ITEM ID: 672890
SCORE: 19.000000 | ITEM NUMBER 20 | ITEM ID: 2316596
SCORE: 19.000000 | ITEM NUMBER 21 | ITEM ID: 1064040
SCORE: 19.000000 | ITEM NUMBER 22 | ITEM ID: 261498
SCORE: 19.000000 | ITEM NUMBER 23 | ITEM ID: 1070355
SCORE: 19.000000 | ITEM NUMBER 24 | ITEM ID: 261503
SCORE: 17.000000 | ITEM NUMBER 25 | ITEM ID: 943057
SCORE: 16.000000 | ITEM NUMBER 26 | ITEM ID: 1562406
SCORE: 16.000000 | ITEM NUMBER 27 | ITEM ID: 670477
SCORE: 16.000000 | ITEM NUMBER 28 | ITEM ID: 2303022
SCORE: 16.000000 | ITEM NUMBER 29 | ITEM ID: 240274
SCORE: 16.000000 | ITEM NUMBER 30 | ITEM ID: 2601551
SCORE: 14.000000 | ITEM NUMBER 31 | ITEM ID: 569724
SCORE: 13.000000 | ITEM NUMBER 32 | ITEM ID: 923452
SCORE: 13.000000 | ITEM NUMBER 33 | ITEM ID: 261491
SCORE: 12.000000 | ITEM NUMBER 34 | ITEM ID: 1644340
SCORE: 12.000000 | ITEM NUMBER 35 | ITEM ID: 1102080
SCORE: 12.000000 | ITEM NUMBER 36 | ITEM ID: 2039715
SCORE: 12.000000 | ITEM NUMBER 37 | ITEM ID: 596593
SCORE: 12.000000 | ITEM NUMBER 38 | ITEM ID: 1571414
SCORE: 12.000000 | ITEM NUMBER 39 | ITEM ID: 790103
SCORE: 12.000000 | ITEM NUMBER 40 | ITEM ID: 2442395
SCORE: 12.000000 | ITEM NUMBER 41 | ITEM ID: 261488
SCORE: 12.000000 | ITEM NUMBER 42 | ITEM ID: 1562238
SCORE: 12.000000 | ITEM NUMBER 43 | ITEM ID: 1064125
SCORE: 12.000000 | ITEM NUMBER 44 | ITEM ID: 2083787
SCORE: 12.000000 | ITEM NUMBER 45 | ITEM ID: 607600
SCORE: 12.000000 | ITEM NUMBER 46 | ITEM ID: 1562239
SCORE: 12.000000 | ITEM NUMBER 47 | ITEM ID: 809931
SCORE: 12.000000 | ITEM NUMBER 48 | ITEM ID: 2523515
SCORE: 12.000000 | ITEM NUMBER 49 | ITEM ID: 240201
SCORE: 12.000000 | ITEM NUMBER 50 | ITEM ID: 1560621
SCORE: 12.000000 | ITEM NUMBER 51 | ITEM ID: 1064445
SCORE: 12.000000 | ITEM NUMBER 52 | ITEM ID: 2303097
SCORE: 12.000000 | ITEM NUMBER 53 | ITEM ID: 609014
SCORE: 12.000000 | ITEM NUMBER 54 | ITEM ID: 1561063
SCORE: 12.000000 | ITEM NUMBER 55 | ITEM ID: 869179
SCORE: 12.000000 | ITEM NUMBER 56 | ITEM ID: 2317468
SCORE: 12.000000 | ITEM NUMBER 57 | ITEM ID: 78760
SCORE: 12.000000 | ITEM NUMBER 58 | ITEM ID: 1561153
SCORE: 12.000000 | ITEM NUMBER 59 | ITEM ID: 1066452
SCORE: 12.000000 | ITEM NUMBER 60 | ITEM ID: 2317854
SCORE: 12.000000 | ITEM NUMBER 61 | ITEM ID: 869224
SCORE: 12.000000 | ITEM NUMBER 62 | ITEM ID: 1561439
SCORE: 12.000000 | ITEM NUMBER 63 | ITEM ID: 1250808
SCORE: 12.000000 | ITEM NUMBER 64 | ITEM ID: 2347041
SCORE: 12.000000 | ITEM NUMBER 65 | ITEM ID: 789329
SCORE: 12.000000 | ITEM NUMBER 66 | ITEM ID: 1561656
SCORE: 12.000000 | ITEM NUMBER 67 | ITEM ID: 1065204
SCORE: 12.000000 | ITEM NUMBER 68 | ITEM ID: 2436702
SCORE: 12.000000 | ITEM NUMBER 69 | ITEM ID: 988600
SCORE: 12.000000 | ITEM NUMBER 70 | ITEM ID: 1561685
SCORE: 12.000000 | ITEM NUMBER 71 | ITEM ID: 1104450
SCORE: 12.000000 | ITEM NUMBER 72 | ITEM ID: 2440089
