---------------
WORDS: formed treatment observed 

and RESULT ITEMS:
SCORE: 6.860756 | ITEM NUMBER 1 | ITEM ID: 1355422
SCORE: 3.228778 | ITEM NUMBER 758 | ITEM ID: 1406229
SCORE: 3.228771 | ITEM NUMBER 759 | ITEM ID: 2478842
SCORE: 3.227800 | ITEM NUMBER 760 | ITEM ID: 1828217
SCORE: 3.227421 | ITEM NUMBER 761 | ITEM ID: 1124740
SCORE: 3.225454 | ITEM NUMBER 762 | ITEM ID: 1377549
SCORE: 3.224408 | ITEM NUMBER 763 | ITEM ID: 1143447
SCORE: 3.221896 | ITEM NUMBER 764 | ITEM ID: 1344139
SCORE: 3.218669 | ITEM NUMBER 765 | ITEM ID: 960135
SCORE: 3.218488 | ITEM NUMBER 766 | ITEM ID: 1842192
SCORE: 3.216209 | ITEM NUMBER 767 | ITEM ID: 1034176
SCORE: 3.212119 | ITEM NUMBER 768 | ITEM ID: 1745181
SCORE: 3.211493 | ITEM NUMBER 769 | ITEM ID: 1118600
SCORE: 3.206220 | ITEM NUMBER 770 | ITEM ID: 1256324
SCORE: 3.204534 | ITEM NUMBER 771 | ITEM ID: 1403594
SCORE: 3.200771 | ITEM NUMBER 772 | ITEM ID: 1255724
SCORE: 3.200771 | ITEM NUMBER 773 | ITEM ID: 2101953
SCORE: 3.199752 | ITEM NUMBER 774 | ITEM ID: 1084840
SCORE: 3.199687 | ITEM NUMBER 775 | ITEM ID: 1845827
SCORE: 3.198261 | ITEM NUMBER 776 | ITEM ID: 1029872
SCORE: 3.197575 | ITEM NUMBER 777 | ITEM ID: 1368681
SCORE: 3.196858 | ITEM NUMBER 778 | ITEM ID: 1242919
SCORE: 3.196596 | ITEM NUMBER 779 | ITEM ID: 1081654
SCORE: 3.194454 | ITEM NUMBER 780 | ITEM ID: 1350503
SCORE: 3.191686 | ITEM NUMBER 781 | ITEM ID: 2463218
SCORE: 3.189119 | ITEM NUMBER 782 | ITEM ID: 1078248
SCORE: 3.185068 | ITEM NUMBER 783 | ITEM ID: 1140941
SCORE: 3.179410 | ITEM NUMBER 784 | ITEM ID: 2363057
SCORE: 3.178986 | ITEM NUMBER 785 | ITEM ID: 372083
SCORE: 3.178746 | ITEM NUMBER 786 | ITEM ID: 1692097
SCORE: 3.178200 | ITEM NUMBER 787 | ITEM ID: 1372355
SCORE: 3.176714 | ITEM NUMBER 788 | ITEM ID: 457689
SCORE: 3.173517 | ITEM NUMBER 789 | ITEM ID: 1974089
SCORE: 3.168934 | ITEM NUMBER 790 | ITEM ID: 2353891
SCORE: 3.168458 | ITEM NUMBER 791 | ITEM ID: 2117411
SCORE: 3.165701 | ITEM NUMBER 792 | ITEM ID: 1744376
SCORE: 3.163542 | ITEM NUMBER 793 | ITEM ID: 2098833
SCORE: 3.161427 | ITEM NUMBER 794 | ITEM ID: 2169511
SCORE: 3.161018 | ITEM NUMBER 795 | ITEM ID: 2212421
SCORE: 3.159937 | ITEM NUMBER 796 | ITEM ID: 2354511
SCORE: 3.157104 | ITEM NUMBER 797 | ITEM ID: 1225033
SCORE: 3.150297 | ITEM NUMBER 798 | ITEM ID: 1708143
SCORE: 3.148200 | ITEM NUMBER 799 | ITEM ID: 1617796
SCORE: 3.145823 | ITEM NUMBER 800 | ITEM ID: 2049326
SCORE: 3.142249 | ITEM NUMBER 801 | ITEM ID: 1842327
SCORE: 3.141561 | ITEM NUMBER 802 | ITEM ID: 1318138
SCORE: 3.141149 | ITEM NUMBER 803 | ITEM ID: 320440
SCORE: 3.134231 | ITEM NUMBER 804 | ITEM ID: 1373658
SCORE: 3.132997 | ITEM NUMBER 805 | ITEM ID: 1633736
SCORE: 3.123794 | ITEM NUMBER 806 | ITEM ID: 957213
SCORE: 3.118962 | ITEM NUMBER 807 | ITEM ID: 634905
SCORE: 3.112034 | ITEM NUMBER 808 | ITEM ID: 1155131
SCORE: 3.107897 | ITEM NUMBER 809 | ITEM ID: 1064021
SCORE: 3.104704 | ITEM NUMBER 810 | ITEM ID: 87061
SCORE: 3.101932 | ITEM NUMBER 811 | ITEM ID: 864297
SCORE: 3.101573 | ITEM NUMBER 812 | ITEM ID: 2287097
SCORE: 3.097242 | ITEM NUMBER 813 | ITEM ID: 1201960
SCORE: 3.092313 | ITEM NUMBER 814 | ITEM ID: 2172504
SCORE: 3.090381 | ITEM NUMBER 815 | ITEM ID: 306285
SCORE: 3.087262 | ITEM NUMBER 816 | ITEM ID: 1250282
SCORE: 3.085562 | ITEM NUMBER 817 | ITEM ID: 1253655
SCORE: 3.085189 | ITEM NUMBER 818 | ITEM ID: 1090667
SCORE: 3.084526 | ITEM NUMBER 819 | ITEM ID: 529686
SCORE: 3.083101 | ITEM NUMBER 820 | ITEM ID: 1659229
SCORE: 3.081838 | ITEM NUMBER 821 | ITEM ID: 678929
SCORE: 3.081492 | ITEM NUMBER 822 | ITEM ID: 948438
SCORE: 3.077982 | ITEM NUMBER 823 | ITEM ID: 2152957
SCORE: 3.077979 | ITEM NUMBER 824 | ITEM ID: 1744030
SCORE: 3.076349 | ITEM NUMBER 825 | ITEM ID: 1088557
SCORE: 3.075627 | ITEM NUMBER 826 | ITEM ID: 2104170
SCORE: 3.072051 | ITEM NUMBER 827 | ITEM ID: 409928
SCORE: 3.067750 | ITEM NUMBER 828 | ITEM ID: 236006
SCORE: 3.061546 | ITEM NUMBER 829 | ITEM ID: 1458147
SCORE: 3.061451 | ITEM NUMBER 830 | ITEM ID: 350096
SCORE: 3.055045 | ITEM NUMBER 831 | ITEM ID: 7446
SCORE: 3.051868 | ITEM NUMBER 832 | ITEM ID: 1120183
SCORE: 3.051807 | ITEM NUMBER 833 | ITEM ID: 1213332
SCORE: 3.050579 | ITEM NUMBER 834 | ITEM ID: 2076296
SCORE: 3.048207 | ITEM NUMBER 835 | ITEM ID: 1122618
SCORE: 3.046543 | ITEM NUMBER 836 | ITEM ID: 342854
SCORE: 3.044267 | ITEM NUMBER 837 | ITEM ID: 1190798
SCORE: 3.040627 | ITEM NUMBER 838 | ITEM ID: 688602
SCORE: 3.036119 | ITEM NUMBER 839 | ITEM ID: 693313
SCORE: 3.033032 | ITEM NUMBER 840 | ITEM ID: 1156570
SCORE: 3.031148 | ITEM NUMBER 841 | ITEM ID: 1249724
SCORE: 3.029059 | ITEM NUMBER 842 | ITEM ID: 1781882
SCORE: 3.027151 | ITEM NUMBER 843 | ITEM ID: 1365446
SCORE: 3.023461 | ITEM NUMBER 844 | ITEM ID: 2206045
SCORE: 3.023329 | ITEM NUMBER 845 | ITEM ID: 2154549
SCORE: 3.020575 | ITEM NUMBER 846 | ITEM ID: 1352737
SCORE: 3.019429 | ITEM NUMBER 847 | ITEM ID: 691826
SCORE: 3.013508 | ITEM NUMBER 848 | ITEM ID: 1168248
SCORE: 3.011036 | ITEM NUMBER 849 | ITEM ID: 1405617
SCORE: 3.009274 | ITEM NUMBER 850 | ITEM ID: 678301
SCORE: 3.009125 | ITEM NUMBER 851 | ITEM ID: 2363871
SCORE: 3.005665 | ITEM NUMBER 852 | ITEM ID: 2118672
SCORE: 3.005327 | ITEM NUMBER 853 | ITEM ID: 1667354
SCORE: 3.002477 | ITEM NUMBER 854 | ITEM ID: 308076
SCORE: 3.002110 | ITEM NUMBER 855 | ITEM ID: 1963529
SCORE: 2.998330 | ITEM NUMBER 856 | ITEM ID: 782759
SCORE: 2.996657 | ITEM NUMBER 857 | ITEM ID: 692253
SCORE: 2.996325 | ITEM NUMBER 858 | ITEM ID: 739659
SCORE: 2.996081 | ITEM NUMBER 859 | ITEM ID: 699832
SCORE: 2.994944 | ITEM NUMBER 860 | ITEM ID: 616203
SCORE: 2.989299 | ITEM NUMBER 861 | ITEM ID: 2108392
SCORE: 2.988016 | ITEM NUMBER 862 | ITEM ID: 1278416
SCORE: 2.985717 | ITEM NUMBER 863 | ITEM ID: 2346301
SCORE: 2.983660 | ITEM NUMBER 864 | ITEM ID: 2104355
SCORE: 2.982957 | ITEM NUMBER 865 | ITEM ID: 1772275
SCORE: 2.972179 | ITEM NUMBER 866 | ITEM ID: 1774552
SCORE: 2.967861 | ITEM NUMBER 867 | ITEM ID: 370115
SCORE: 2.959123 | ITEM NUMBER 868 | ITEM ID: 431362
SCORE: 2.959034 | ITEM NUMBER 869 | ITEM ID: 1830106
SCORE: 2.953651 | ITEM NUMBER 870 | ITEM ID: 1838677
SCORE: 2.952773 | ITEM NUMBER 871 | ITEM ID: 1149696
SCORE: 2.951763 | ITEM NUMBER 872 | ITEM ID: 560191
SCORE: 2.945068 | ITEM NUMBER 873 | ITEM ID: 1375365
SCORE: 2.943738 | ITEM NUMBER 874 | ITEM ID: 1441339
SCORE: 2.941780 | ITEM NUMBER 875 | ITEM ID: 1886768
SCORE: 2.937530 | ITEM NUMBER 876 | ITEM ID: 1767248
SCORE: 2.927591 | ITEM NUMBER 877 | ITEM ID: 1368022
SCORE: 2.921242 | ITEM NUMBER 878 | ITEM ID: 316856
SCORE: 2.919801 | ITEM NUMBER 879 | ITEM ID: 1742552
SCORE: 2.918142 | ITEM NUMBER 880 | ITEM ID: 1493239
SCORE: 2.918129 | ITEM NUMBER 881 | ITEM ID: 963736
SCORE: 2.913402 | ITEM NUMBER 882 | ITEM ID: 1974990
SCORE: 2.912523 | ITEM NUMBER 883 | ITEM ID: 1893006
SCORE: 2.906716 | ITEM NUMBER 884 | ITEM ID: 1823918
SCORE: 2.906543 | ITEM NUMBER 885 | ITEM ID: 1204337
SCORE: 2.904385 | ITEM NUMBER 886 | ITEM ID: 1343498
SCORE: 2.904013 | ITEM NUMBER 887 | ITEM ID: 318370
SCORE: 2.900930 | ITEM NUMBER 888 | ITEM ID: 1123027
SCORE: 2.900105 | ITEM NUMBER 889 | ITEM ID: 2224011
SCORE: 2.897450 | ITEM NUMBER 890 | ITEM ID: 1409436
SCORE: 2.895993 | ITEM NUMBER 891 | ITEM ID: 2298929
SCORE: 2.894837 | ITEM NUMBER 892 | ITEM ID: 1503924
SCORE: 2.890376 | ITEM NUMBER 893 | ITEM ID: 1215303
SCORE: 2.888862 | ITEM NUMBER 894 | ITEM ID: 1643610
SCORE: 2.881641 | ITEM NUMBER 895 | ITEM ID: 934165
SCORE: 2.881341 | ITEM NUMBER 896 | ITEM ID: 1770664
SCORE: 2.864975 | ITEM NUMBER 897 | ITEM ID: 1888268
SCORE: 2.862388 | ITEM NUMBER 898 | ITEM ID: 88264
SCORE: 2.860913 | ITEM NUMBER 899 | ITEM ID: 1042045
SCORE: 2.851476 | ITEM NUMBER 900 | ITEM ID: 1117970
SCORE: 2.846720 | ITEM NUMBER 901 | ITEM ID: 1200970
SCORE: 2.837903 | ITEM NUMBER 902 | ITEM ID: 1199859
SCORE: 2.836918 | ITEM NUMBER 903 | ITEM ID: 326160
SCORE: 2.832329 | ITEM NUMBER 904 | ITEM ID: 948442
SCORE: 2.831263 | ITEM NUMBER 905 | ITEM ID: 1270602
SCORE: 2.829369 | ITEM NUMBER 906 | ITEM ID: 1975276
SCORE: 2.827560 | ITEM NUMBER 907 | ITEM ID: 936864
SCORE: 2.826808 | ITEM NUMBER 908 | ITEM ID: 508219
SCORE: 2.823410 | ITEM NUMBER 909 | ITEM ID: 356027
SCORE: 2.821244 | ITEM NUMBER 910 | ITEM ID: 1201599
SCORE: 2.818725 | ITEM NUMBER 911 | ITEM ID: 967578
SCORE: 2.815022 | ITEM NUMBER 912 | ITEM ID: 1770678
SCORE: 2.813030 | ITEM NUMBER 913 | ITEM ID: 1259415
SCORE: 2.810969 | ITEM NUMBER 914 | ITEM ID: 332011
SCORE: 2.809668 | ITEM NUMBER 915 | ITEM ID: 371216
SCORE: 2.807199 | ITEM NUMBER 916 | ITEM ID: 768436
SCORE: 2.803453 | ITEM NUMBER 917 | ITEM ID: 1503130
SCORE: 2.802441 | ITEM NUMBER 918 | ITEM ID: 2165254
SCORE: 2.802224 | ITEM NUMBER 919 | ITEM ID: 2111496
SCORE: 2.795805 | ITEM NUMBER 920 | ITEM ID: 1823027
SCORE: 2.794731 | ITEM NUMBER 921 | ITEM ID: 316065
SCORE: 2.794534 | ITEM NUMBER 922 | ITEM ID: 1128692
SCORE: 2.785666 | ITEM NUMBER 923 | ITEM ID: 1673284
SCORE: 2.779564 | ITEM NUMBER 924 | ITEM ID: 563647
SCORE: 2.779425 | ITEM NUMBER 925 | ITEM ID: 1279985
SCORE: 2.778950 | ITEM NUMBER 926 | ITEM ID: 2393454
SCORE: 2.769489 | ITEM NUMBER 927 | ITEM ID: 1284020
SCORE: 2.766623 | ITEM NUMBER 928 | ITEM ID: 1620229
SCORE: 2.766222 | ITEM NUMBER 929 | ITEM ID: 1887654
SCORE: 2.765772 | ITEM NUMBER 930 | ITEM ID: 1496170
SCORE: 2.762393 | ITEM NUMBER 931 | ITEM ID: 691985
SCORE: 2.761074 | ITEM NUMBER 932 | ITEM ID: 315948
SCORE: 2.742528 | ITEM NUMBER 933 | ITEM ID: 1969053
SCORE: 2.738495 | ITEM NUMBER 934 | ITEM ID: 368549
SCORE: 2.732692 | ITEM NUMBER 935 | ITEM ID: 540691
SCORE: 2.732544 | ITEM NUMBER 936 | ITEM ID: 2479025
SCORE: 2.728594 | ITEM NUMBER 937 | ITEM ID: 2289297
SCORE: 2.726197 | ITEM NUMBER 938 | ITEM ID: 2145864
SCORE: 2.724053 | ITEM NUMBER 939 | ITEM ID: 2354576
SCORE: 2.723533 | ITEM NUMBER 940 | ITEM ID: 972940
SCORE: 2.720416 | ITEM NUMBER 941 | ITEM ID: 1770368
SCORE: 2.715002 | ITEM NUMBER 942 | ITEM ID: 338709
SCORE: 2.712704 | ITEM NUMBER 943 | ITEM ID: 1394928
SCORE: 2.710845 | ITEM NUMBER 944 | ITEM ID: 932280
SCORE: 2.710335 | ITEM NUMBER 945 | ITEM ID: 539843
SCORE: 2.699933 | ITEM NUMBER 946 | ITEM ID: 2413185
SCORE: 2.688266 | ITEM NUMBER 947 | ITEM ID: 1612031
SCORE: 2.686192 | ITEM NUMBER 948 | ITEM ID: 1027314
SCORE: 2.684892 | ITEM NUMBER 949 | ITEM ID: 1060229
SCORE: 2.680376 | ITEM NUMBER 950 | ITEM ID: 2102665
SCORE: 2.675560 | ITEM NUMBER 951 | ITEM ID: 1366269
SCORE: 2.670638 | ITEM NUMBER 952 | ITEM ID: 371707
SCORE: 2.662935 | ITEM NUMBER 953 | ITEM ID: 1420834
SCORE: 2.645905 | ITEM NUMBER 954 | ITEM ID: 1399011
SCORE: 2.642458 | ITEM NUMBER 955 | ITEM ID: 1625059
SCORE: 2.641847 | ITEM NUMBER 956 | ITEM ID: 1080466
SCORE: 2.635605 | ITEM NUMBER 957 | ITEM ID: 2230145
SCORE: 2.634874 | ITEM NUMBER 958 | ITEM ID: 2081824
SCORE: 2.634549 | ITEM NUMBER 959 | ITEM ID: 1486034
SCORE: 2.630759 | ITEM NUMBER 960 | ITEM ID: 369905
SCORE: 2.624989 | ITEM NUMBER 961 | ITEM ID: 2000939
SCORE: 2.619293 | ITEM NUMBER 962 | ITEM ID: 1153839
SCORE: 2.618515 | ITEM NUMBER 963 | ITEM ID: 1007543
SCORE: 2.617723 | ITEM NUMBER 964 | ITEM ID: 2077137
SCORE: 2.617383 | ITEM NUMBER 965 | ITEM ID: 1513661
SCORE: 2.616128 | ITEM NUMBER 966 | ITEM ID: 2041745
SCORE: 2.614873 | ITEM NUMBER 967 | ITEM ID: 316213
SCORE: 2.605071 | ITEM NUMBER 968 | ITEM ID: 59760
SCORE: 2.603237 | ITEM NUMBER 969 | ITEM ID: 344572
SCORE: 2.599774 | ITEM NUMBER 970 | ITEM ID: 539837
SCORE: 2.593044 | ITEM NUMBER 971 | ITEM ID: 315233
SCORE: 2.590744 | ITEM NUMBER 972 | ITEM ID: 1513721
SCORE: 2.581823 | ITEM NUMBER 973 | ITEM ID: 2283821
SCORE: 2.577160 | ITEM NUMBER 974 | ITEM ID: 1638116
SCORE: 2.576585 | ITEM NUMBER 975 | ITEM ID: 70296
SCORE: 2.576523 | ITEM NUMBER 976 | ITEM ID: 485739
SCORE: 2.573909 | ITEM NUMBER 977 | ITEM ID: 1931693
SCORE: 2.558848 | ITEM NUMBER 978 | ITEM ID: 2081187
SCORE: 2.539858 | ITEM NUMBER 979 | ITEM ID: 934516
SCORE: 2.537812 | ITEM NUMBER 980 | ITEM ID: 2305649
SCORE: 2.535450 | ITEM NUMBER 981 | ITEM ID: 1230260
SCORE: 2.531116 | ITEM NUMBER 982 | ITEM ID: 1767829
SCORE: 2.516947 | ITEM NUMBER 983 | ITEM ID: 2026428
SCORE: 2.512060 | ITEM NUMBER 984 | ITEM ID: 1622566
SCORE: 2.498817 | ITEM NUMBER 985 | ITEM ID: 687129
SCORE: 2.495636 | ITEM NUMBER 986 | ITEM ID: 1318962
SCORE: 2.493648 | ITEM NUMBER 987 | ITEM ID: 317077
SCORE: 2.492441 | ITEM NUMBER 988 | ITEM ID: 2010530
SCORE: 2.488675 | ITEM NUMBER 989 | ITEM ID: 650721
SCORE: 2.485611 | ITEM NUMBER 990 | ITEM ID: 1126962
SCORE: 2.485439 | ITEM NUMBER 991 | ITEM ID: 102255
SCORE: 2.485439 | ITEM NUMBER 992 | ITEM ID: 2285380
SCORE: 2.483479 | ITEM NUMBER 993 | ITEM ID: 1051601
SCORE: 2.476891 | ITEM NUMBER 994 | ITEM ID: 2171576
SCORE: 2.472577 | ITEM NUMBER 995 | ITEM ID: 961259
SCORE: 2.456045 | ITEM NUMBER 996 | ITEM ID: 1227888
SCORE: 2.451794 | ITEM NUMBER 997 | ITEM ID: 1731879
SCORE: 2.444793 | ITEM NUMBER 998 | ITEM ID: 1298542
SCORE: 2.433179 | ITEM NUMBER 999 | ITEM ID: 371672
SCORE: 2.429285 | ITEM NUMBER 1000 | ITEM ID: 338094
SCORE: 2.428123 | ITEM NUMBER 1001 | ITEM ID: 2022798
SCORE: 2.426842 | ITEM NUMBER 1002 | ITEM ID: 1220138
SCORE: 2.417843 | ITEM NUMBER 1003 | ITEM ID: 1081680
SCORE: 2.411288 | ITEM NUMBER 1004 | ITEM ID: 1342256
SCORE: 2.409035 | ITEM NUMBER 1005 | ITEM ID: 1344291
SCORE: 2.403541 | ITEM NUMBER 1006 | ITEM ID: 1633535
SCORE: 2.400638 | ITEM NUMBER 1007 | ITEM ID: 87350
SCORE: 2.394966 | ITEM NUMBER 1008 | ITEM ID: 266482
SCORE: 2.386126 | ITEM NUMBER 1009 | ITEM ID: 941966
SCORE: 2.384604 | ITEM NUMBER 1010 | ITEM ID: 1810281
SCORE: 2.381249 | ITEM NUMBER 1011 | ITEM ID: 972839
SCORE: 2.377546 | ITEM NUMBER 1012 | ITEM ID: 2489005
SCORE: 2.376860 | ITEM NUMBER 1013 | ITEM ID: 1767252
SCORE: 2.332729 | ITEM NUMBER 1014 | ITEM ID: 2404077
SCORE: 2.332654 | ITEM NUMBER 1015 | ITEM ID: 316274
SCORE: 2.326593 | ITEM NUMBER 1016 | ITEM ID: 2337286
SCORE: 2.321883 | ITEM NUMBER 1017 | ITEM ID: 1258222
SCORE: 2.318910 | ITEM NUMBER 1018 | ITEM ID: 1308302
SCORE: 2.305898 | ITEM NUMBER 1019 | ITEM ID: 1125217
SCORE: 2.295413 | ITEM NUMBER 1020 | ITEM ID: 1849026
SCORE: 2.293261 | ITEM NUMBER 1021 | ITEM ID: 2282063
SCORE: 2.279402 | ITEM NUMBER 1022 | ITEM ID: 1129762
SCORE: 2.274834 | ITEM NUMBER 1023 | ITEM ID: 1821162
SCORE: 2.266463 | ITEM NUMBER 1024 | ITEM ID: 2353932
SCORE: 2.263079 | ITEM NUMBER 1025 | ITEM ID: 2290426
SCORE: 2.252029 | ITEM NUMBER 1026 | ITEM ID: 343087
SCORE: 2.226292 | ITEM NUMBER 1027 | ITEM ID: 1926237
SCORE: 2.220832 | ITEM NUMBER 1028 | ITEM ID: 563661
SCORE: 2.184962 | ITEM NUMBER 1029 | ITEM ID: 2507697
SCORE: 2.184747 | ITEM NUMBER 1030 | ITEM ID: 315444
SCORE: 2.089250 | ITEM NUMBER 1031 | ITEM ID: 1772324
SCORE: 2.073789 | ITEM NUMBER 1032 | ITEM ID: 210152
SCORE: 2.047792 | ITEM NUMBER 1033 | ITEM ID: 1272956
SCORE: 2.038984 | ITEM NUMBER 1034 | ITEM ID: 310598
SCORE: 2.021329 | ITEM NUMBER 1035 | ITEM ID: 2336891
SCORE: 1.598470 | ITEM NUMBER 1036 | ITEM ID: 2205052
SCORE: 1.594875 | ITEM NUMBER 1037 | ITEM ID: 2475790
SCORE: 1.554725 | ITEM NUMBER 1038 | ITEM ID: 2665854
SCORE: 1.505564 | ITEM NUMBER 1039 | ITEM ID: 2655036
SCORE: 1.504456 | ITEM NUMBER 1040 | ITEM ID: 2655056
SCORE: 1.464711 | ITEM NUMBER 1041 | ITEM ID: 2503608
---------------
---------------
WORDS: ranking column second 

and RESULT ITEMS:
SCORE: 6.459739 | ITEM NUMBER 1 | ITEM ID: 2280087
---------------
---------------
WORDS: input provided household 

and RESULT ITEMS:
SCORE: 6.443719 | ITEM NUMBER 1 | ITEM ID: 1545816
SCORE: 6.163602 | ITEM NUMBER 2 | ITEM ID: 1296318
SCORE: 5.913727 | ITEM NUMBER 3 | ITEM ID: 500193
SCORE: 5.739274 | ITEM NUMBER 4 | ITEM ID: 1313526
SCORE: 5.241528 | ITEM NUMBER 5 | ITEM ID: 1526083
SCORE: 4.974875 | ITEM NUMBER 6 | ITEM ID: 1270516
SCORE: 4.494667 | ITEM NUMBER 7 | ITEM ID: 775157
SCORE: 3.816493 | ITEM NUMBER 8 | ITEM ID: 1243334
SCORE: 3.284338 | ITEM NUMBER 9 | ITEM ID: 704978
SCORE: 1.590590 | ITEM NUMBER 10 | ITEM ID: 495051
---------------
---------------
WORDS: sites convey immersed 

and RESULT ITEMS:
---------------
---------------
WORDS: checked element promising 

and RESULT ITEMS:
SCORE: 5.737549 | ITEM NUMBER 1 | ITEM ID: 2108917
SCORE: 4.782033 | ITEM NUMBER 2 | ITEM ID: 588598
SCORE: 4.728733 | ITEM NUMBER 3 | ITEM ID: 1135041
SCORE: 4.501986 | ITEM NUMBER 4 | ITEM ID: 2459720
SCORE: 4.417464 | ITEM NUMBER 5 | ITEM ID: 1135181
SCORE: 3.319961 | ITEM NUMBER 6 | ITEM ID: 1496514
---------------
---------------
WORDS: methods forecasts model 

and RESULT ITEMS:
SCORE: 12.733688 | ITEM NUMBER 1 | ITEM ID: 1561685
SCORE: 11.557575 | ITEM NUMBER 2 | ITEM ID: 2083787
SCORE: 11.403098 | ITEM NUMBER 3 | ITEM ID: 2316704
SCORE: 10.634008 | ITEM NUMBER 4 | ITEM ID: 2317468
SCORE: 10.210238 | ITEM NUMBER 5 | ITEM ID: 261488
SCORE: 9.673313 | ITEM NUMBER 6 | ITEM ID: 78760
SCORE: 9.588450 | ITEM NUMBER 7 | ITEM ID: 2317102
SCORE: 9.448780 | ITEM NUMBER 8 | ITEM ID: 1071232
SCORE: 9.227418 | ITEM NUMBER 9 | ITEM ID: 869179
SCORE: 9.133851 | ITEM NUMBER 10 | ITEM ID: 2317854
SCORE: 9.096984 | ITEM NUMBER 11 | ITEM ID: 30632
SCORE: 8.962399 | ITEM NUMBER 12 | ITEM ID: 912246
SCORE: 8.903012 | ITEM NUMBER 13 | ITEM ID: 1064125
SCORE: 8.892887 | ITEM NUMBER 14 | ITEM ID: 685066
SCORE: 8.797901 | ITEM NUMBER 15 | ITEM ID: 1186419
SCORE: 8.740456 | ITEM NUMBER 16 | ITEM ID: 2083619
SCORE: 8.704363 | ITEM NUMBER 17 | ITEM ID: 777678
SCORE: 8.699872 | ITEM NUMBER 18 | ITEM ID: 869224
SCORE: 8.685611 | ITEM NUMBER 19 | ITEM ID: 125201
SCORE: 8.618917 | ITEM NUMBER 20 | ITEM ID: 1561777
SCORE: 8.325027 | ITEM NUMBER 21 | ITEM ID: 609014
SCORE: 8.281415 | ITEM NUMBER 22 | ITEM ID: 1905874
SCORE: 8.270875 | ITEM NUMBER 23 | ITEM ID: 240274
SCORE: 8.225091 | ITEM NUMBER 24 | ITEM ID: 2442395
SCORE: 8.210955 | ITEM NUMBER 25 | ITEM ID: 1065212
SCORE: 8.158060 | ITEM NUMBER 26 | ITEM ID: 1562238
SCORE: 7.947232 | ITEM NUMBER 27 | ITEM ID: 965624
SCORE: 7.857233 | ITEM NUMBER 28 | ITEM ID: 1065204
SCORE: 7.789631 | ITEM NUMBER 29 | ITEM ID: 1561063
SCORE: 7.761033 | ITEM NUMBER 30 | ITEM ID: 1561814
SCORE: 7.471223 | ITEM NUMBER 31 | ITEM ID: 862317
SCORE: 7.456852 | ITEM NUMBER 32 | ITEM ID: 670477
SCORE: 7.413943 | ITEM NUMBER 33 | ITEM ID: 1104450
SCORE: 7.260283 | ITEM NUMBER 34 | ITEM ID: 869857
SCORE: 7.205532 | ITEM NUMBER 35 | ITEM ID: 911663
SCORE: 7.097225 | ITEM NUMBER 36 | ITEM ID: 2357200
SCORE: 7.025665 | ITEM NUMBER 37 | ITEM ID: 2376363
SCORE: 6.974843 | ITEM NUMBER 38 | ITEM ID: 240201
SCORE: 6.952858 | ITEM NUMBER 39 | ITEM ID: 1561153
SCORE: 6.930390 | ITEM NUMBER 40 | ITEM ID: 1562406
SCORE: 6.918130 | ITEM NUMBER 41 | ITEM ID: 118176
SCORE: 6.909754 | ITEM NUMBER 42 | ITEM ID: 1541331
SCORE: 6.867076 | ITEM NUMBER 43 | ITEM ID: 2441303
SCORE: 6.849616 | ITEM NUMBER 44 | ITEM ID: 1104442
SCORE: 6.835653 | ITEM NUMBER 45 | ITEM ID: 2316591
SCORE: 6.738556 | ITEM NUMBER 46 | ITEM ID: 790080
SCORE: 6.725026 | ITEM NUMBER 47 | ITEM ID: 261648
SCORE: 6.712450 | ITEM NUMBER 48 | ITEM ID: 789329
SCORE: 6.636721 | ITEM NUMBER 49 | ITEM ID: 1935989
SCORE: 6.604864 | ITEM NUMBER 50 | ITEM ID: 2433296
SCORE: 6.530900 | ITEM NUMBER 51 | ITEM ID: 2440089
SCORE: 6.491605 | ITEM NUMBER 52 | ITEM ID: 64102
SCORE: 6.433760 | ITEM NUMBER 53 | ITEM ID: 2303022
SCORE: 6.411884 | ITEM NUMBER 54 | ITEM ID: 2601551
SCORE: 6.396926 | ITEM NUMBER 55 | ITEM ID: 2398150
SCORE: 6.306675 | ITEM NUMBER 56 | ITEM ID: 1064040
SCORE: 6.219895 | ITEM NUMBER 57 | ITEM ID: 241837
SCORE: 6.216847 | ITEM NUMBER 58 | ITEM ID: 2304266
SCORE: 6.213165 | ITEM NUMBER 59 | ITEM ID: 1295191
SCORE: 6.209356 | ITEM NUMBER 60 | ITEM ID: 790103
SCORE: 6.153477 | ITEM NUMBER 61 | ITEM ID: 1102080
SCORE: 6.135432 | ITEM NUMBER 62 | ITEM ID: 2440782
SCORE: 6.131267 | ITEM NUMBER 63 | ITEM ID: 1544242
SCORE: 6.107073 | ITEM NUMBER 64 | ITEM ID: 261498
SCORE: 6.106103 | ITEM NUMBER 65 | ITEM ID: 2347041
SCORE: 6.031742 | ITEM NUMBER 66 | ITEM ID: 2441375
SCORE: 5.989880 | ITEM NUMBER 67 | ITEM ID: 553610
SCORE: 5.941080 | ITEM NUMBER 68 | ITEM ID: 2533228
SCORE: 5.927524 | ITEM NUMBER 69 | ITEM ID: 1560621
SCORE: 5.809124 | ITEM NUMBER 70 | ITEM ID: 669480
SCORE: 5.768472 | ITEM NUMBER 71 | ITEM ID: 636397
SCORE: 5.741446 | ITEM NUMBER 72 | ITEM ID: 2301731
